Date,Open,High,Low,Close,Adj Close,Volume
19620621,4.320000,4.320000,4.203333,315.750000,4.210000,3707200
19620622,4.210000,4.286667,4.140000,320.000000,4.266667,3371200
19620625,4.266667,4.480000,4.206666,332.500000,4.433333,3792000
19620626,4.433333,4.520000,4.266667,320.000000,4.266667,3227200
19620627,4.273334,4.440000,4.273334,333.000031,4.440000,2955200
19620628,4.470000,4.646667,4.470000,343.999969,4.586667,4083200
19620629,4.586667,4.633333,4.510000,339.250031,4.523334,2824000
19620702,4.523334,4.666667,4.513333,350.000000,4.666667,1392000
19620703,4.666667,4.716667,4.640000,351.499969,4.686666,2584000
19620705,4.686666,4.706666,4.650000,350.000000,4.666667,2016000
19620706,4.613333,4.613333,4.560000,345.000000,4.600000,1624000
19620709,4.600000,4.673333,4.546667,350.250000,4.670000,1888000
19620710,4.750000,4.823333,4.750000,358.750000,4.783333,3048000
19620711,4.783333,4.993333,4.763333,374.375000,4.991667,3312000
19620712,5.003334,5.196667,5.003334,379.000000,5.053333,3299200
19620713,5.053333,5.086667,4.966667,376.250000,5.016667,2104000
19620716,5.016667,5.100000,4.966667,382.500000,5.100000,1656000
19620717,5.100000,5.126667,4.933333,370.124969,4.935000,1707200
19620718,4.935000,4.960000,4.826667,365.249969,4.870000,2435200
19620719,4.896667,5.013333,4.896667,367.500000,4.900000,2195200
19620720,4.913333,4.986667,4.913333,371.999969,4.960000,675200
19620723,4.960000,5.026667,4.953333,373.000000,4.973333,840000
19620724,4.946667,4.946667,4.843333,363.250000,4.843333,888000
19620725,4.843333,4.913333,4.783333,367.500000,4.900000,1875200
19620726,4.923333,4.973333,4.923333,369.500000,4.926667,947200
19620727,4.926667,5.011667,4.923333,375.875000,5.011667,947200
19620730,5.043334,5.165000,5.043334,387.375031,5.165000,2848000
19620731,5.165000,5.246666,5.160000,386.999969,5.160000,2771200
19620801,5.146667,5.146667,5.016667,376.250000,5.016667,1216000
19620802,5.020000,5.143333,5.020000,385.750000,5.143333,1488000
19620803,5.143333,5.166667,5.093333,385.000000,5.133333,947200
19620806,5.133333,5.153333,5.060000,380.000000,5.066667,6603200
19620807,5.061666,5.061666,4.976666,373.249969,4.976666,915200
19620808,4.976666,5.106667,4.940000,381.750031,5.090000,1576000
19620809,5.086667,5.086667,5.001667,376.500000,5.020000,1288000
19620810,5.020000,5.063334,5.001667,375.750000,5.010000,976000
19620813,5.013333,5.063334,5.013333,378.750000,5.050000,1019200
19620814,5.050000,5.146667,5.041667,386.000000,5.146667,1896000
19620815,5.153333,5.256667,5.153333,386.500000,5.153333,2344000
19620816,5.153333,5.236667,5.143333,386.250000,5.150000,1272000
19620817,5.150000,5.220000,5.146667,389.499969,5.193333,888000
19620820,5.220000,5.296667,5.220000,393.750000,5.250000,1803200
19620821,5.250000,5.306667,5.226666,392.750000,5.236667,1296000
19620822,5.246666,5.486667,5.246666,409.000000,5.453333,3304000
19620823,5.453333,5.530000,5.430000,410.500000,5.473333,2920000
19620824,5.473333,5.480000,5.433333,409.000000,5.453333,1248000
19620827,5.453333,5.490000,5.433333,408.000031,5.440000,912000
19620828,5.436666,5.436666,5.246666,393.500000,5.246666,2747200
19620829,5.246666,5.280000,5.176667,391.000000,5.213333,2520000
19620830,5.213333,5.260000,5.160000,387.750000,5.170000,947200
19620831,5.180000,5.303333,5.180000,396.250000,5.283333,1227200
19620904,5.283333,5.353333,5.146667,387.500000,5.166667,1624000
19620905,5.166667,5.226666,5.086667,383.000000,5.106667,2248000
19620906,5.106667,5.185000,5.080000,387.999939,5.173333,1811200
19620907,5.173333,5.211667,5.096667,382.250000,5.096667,1320000
19620910,5.096667,5.156667,5.033333,384.250000,5.123333,1803200
19620911,5.123333,5.170000,5.080000,382.000000,5.093333,1539200
19620912,5.100000,5.153333,5.100000,383.625000,5.115000,1299200
19620913,5.115000,5.153333,5.111667,383.500000,5.113333,843200
19620914,5.113333,5.186666,5.106667,388.250000,5.176667,1091200
19620917,5.186666,5.276667,5.186666,395.000000,5.266667,1456000
19620918,5.266667,5.331666,5.220000,391.999969,5.226666,2280000
19620919,5.226666,5.246666,5.150000,386.250000,5.150000,1467200
19620920,5.150000,5.193333,5.096667,382.750000,5.103333,880000
19620921,5.100000,5.100000,5.006667,376.750031,5.023334,2136000
19620924,4.966667,4.966667,4.823333,362.000061,4.826667,2619200
19620925,4.826667,4.923333,4.786667,369.249939,4.923333,2440000
19620926,4.923333,4.930000,4.740000,355.500000,4.740000,2051200
19620927,4.740000,4.796667,4.646667,350.000000,4.666667,2880000
19620928,4.670000,4.753334,4.670000,353.500000,4.713333,1416000
19621001,4.713333,4.713333,4.536667,340.375031,4.538333,1848000
19621002,4.576667,4.683333,4.576667,350.375000,4.671667,2832000
19621003,4.671667,4.746666,4.626667,348.500000,4.646667,1800000
19621004,4.646667,4.773334,4.626667,357.750000,4.770000,1299200
19621005,4.770000,4.825000,4.736667,360.250000,4.803333,1739200
19621008,4.803333,4.820000,4.786667,359.750000,4.796667,635200
19621009,4.813334,4.900000,4.813334,366.250000,4.883333,1179200
19621010,4.883333,4.956666,4.763333,359.125031,4.788333,1811200
19621011,4.788333,4.846667,4.736667,356.000000,4.746666,1360000
19621012,4.746666,4.756667,4.693333,355.250000,4.736667,1035200
19621015,4.760000,4.893333,4.760000,367.000000,4.893333,928000
19621016,4.893333,4.913333,4.766667,357.500000,4.766667,1259200
19621017,4.766667,4.866667,4.740000,361.500000,4.820000,1379200
19621018,4.820000,4.853333,4.735000,355.125000,4.735000,976000
19621019,4.735000,4.746666,4.640000,348.125000,4.641667,2368000
19621022,4.598333,4.598333,4.516667,343.000000,4.573333,2739200
19621023,4.573333,4.573333,4.400000,330.000000,4.400000,2520000
19621024,4.400000,4.533333,4.293334,340.000000,4.533333,3688000
19621025,4.533333,4.540000,4.426667,338.500000,4.513333,2675200
19621026,4.493333,4.493333,4.390000,331.500000,4.420000,1547200
19621029,4.506667,4.596667,4.506667,344.500000,4.593333,3520000
19621030,4.593333,4.693333,4.548333,351.750031,4.690000,2643200
19621031,4.680000,4.680000,4.590000,346.000000,4.613333,1176000
19621101,4.613333,4.693333,4.560000,351.999969,4.693333,1992000
19621102,4.693333,4.931667,4.626667,357.250000,4.763333,3131200
19621105,4.790000,4.856667,4.790000,361.500000,4.820000,1728000
19621107,4.820000,4.886667,4.746666,361.250000,4.816667,1744000
19621108,4.816667,4.866667,4.736667,355.250000,4.736667,1272000
19621109,4.760000,4.820000,4.760000,361.250000,4.816667,1096000
19621112,4.873333,4.986667,4.873333,373.500000,4.980000,2171200
19621113,4.980000,5.006667,4.890000,366.750000,4.890000,2112000
19621114,4.896667,5.006667,4.896667,374.500000,4.993333,1840000
19621115,4.993333,5.058333,4.966667,372.500000,4.966667,2080000
19621116,4.966667,5.046667,4.920000,378.500000,5.046667,1499200
19621119,5.046667,5.046667,4.960000,371.999969,4.960000,936000
19621120,4.986667,5.045000,4.986667,376.375000,5.018333,1120000
19621121,5.018333,5.063334,4.993333,377.250031,5.030000,1595200
19621123,5.030000,5.173333,5.003334,387.999939,5.173333,2763200
19621126,5.173333,5.263333,5.153333,388.750000,5.183333,2139200
19621127,5.183333,5.276667,5.153333,394.750000,5.263333,1728000
19621128,5.273334,5.346667,5.273334,397.500000,5.300000,2656000
19621129,5.300000,5.346667,5.290000,401.000000,5.346667,1752000
19621130,5.346667,5.356667,5.296667,398.500031,5.313334,1299200
19621203,5.260000,5.260000,5.203333,391.499969,5.220000,1288000
19621204,5.233333,5.345000,5.233333,400.249969,5.336667,1755200
19621205,5.336667,5.413333,5.316667,398.750000,5.316667,2139200
19621206,5.316667,5.383333,5.306667,398.500031,5.313334,1384000
19621207,5.313334,5.370000,5.300000,397.500000,5.300000,1115200
19621210,5.300000,5.343333,5.186666,388.999969,5.186666,1475200
19621211,5.186666,5.233333,5.150000,387.500000,5.166667,1128000
19621212,5.193333,5.260000,5.193333,393.750000,5.250000,768000
19621213,5.250000,5.276667,5.166667,387.999939,5.173333,1120000
19621214,5.173333,5.210000,5.140000,389.499969,5.193333,995200
19621217,5.193333,5.226666,5.120000,385.000000,5.133333,904000
19621218,5.133333,5.176667,5.086667,382.250000,5.096667,875200
19621219,5.096667,5.233333,5.096667,392.125000,5.228333,963200
19621220,5.228333,5.293334,5.228333,392.125000,5.228333,1272000
19621221,5.228333,5.246666,5.136667,385.250000,5.136667,899200
19621224,5.171667,5.253334,5.171667,394.000000,5.253334,675200
19621226,5.253334,5.293334,5.230000,393.750000,5.250000,723200
19621227,5.250000,5.276667,5.193333,391.000000,5.213333,784000
19621228,5.213333,5.240000,5.206666,392.500000,5.233333,579200
19621231,5.233333,5.263333,5.193333,390.000000,5.200000,1048000
19630102,5.200000,5.200000,5.123333,384.750031,5.130000,2387200
19630103,5.140000,5.286667,5.140000,396.500000,5.286667,1120000
19630104,5.293334,5.343333,5.293334,397.000000,5.293334,1536000
19630107,5.293334,5.343333,5.240000,393.750000,5.250000,880000
19630108,5.293334,5.380000,5.293334,403.500031,5.380000,1803200
19630109,5.380000,5.433333,5.350000,403.750000,5.383333,1907200
19630110,5.396667,5.453333,5.396667,406.500000,5.420000,1547200
19630111,5.420000,5.436666,5.386667,407.749969,5.436666,1347200
19630114,5.436666,5.530000,5.436666,414.250031,5.523334,2472000
19630115,5.523334,5.573333,5.500000,415.000000,5.533333,2080000
19630116,5.526667,5.526667,5.426667,408.500000,5.446667,1264000
19630117,5.456666,5.530000,5.456666,413.750000,5.516667,1211200
19630118,5.516667,5.540000,5.473333,412.500000,5.500000,851200
19630121,5.500000,5.520000,5.446667,414.000000,5.520000,875200
19630122,5.520000,5.583333,5.520000,414.750031,5.530000,928000
19630123,5.530000,5.553333,5.513333,414.250031,5.523334,659200
19630124,5.523334,5.580000,5.520000,416.000000,5.546667,928000
19630125,5.546667,5.580000,5.520000,418.500000,5.580000,696000
19630128,5.596667,5.660000,5.596667,424.499969,5.660000,1587200
19630129,5.660000,5.660000,5.620000,421.750000,5.623333,736000
19630130,5.623333,5.630000,5.573333,419.500000,5.593333,720000
19630131,5.593333,5.653333,5.573333,423.750000,5.650000,995200
19630201,5.650000,5.665000,5.640000,423.750000,5.650000,539200
19630204,5.650000,5.656667,5.596667,420.250000,5.603333,627200
19630205,5.603333,5.623333,5.566667,421.000000,5.613333,760000
19630206,5.613333,5.650000,5.576667,418.250061,5.576667,699200
19630207,5.586667,5.633333,5.586667,418.999969,5.586667,648000
19630208,5.586667,5.620000,5.573333,420.000000,5.600000,600000
19630211,5.600000,5.610000,5.570000,417.750000,5.570000,456000
19630212,5.570000,5.580000,5.510000,418.500000,5.580000,912000
19630213,5.580000,5.600000,5.566667,417.500000,5.566667,627200
19630214,5.568333,5.610000,5.568333,417.750000,5.570000,840000
19630215,5.570000,5.596667,5.566667,418.750000,5.583333,568000
19630218,5.583333,5.593333,5.570000,417.875000,5.571667,448000
19630219,5.571667,5.576667,5.523334,414.500000,5.526667,760000
19630220,5.513333,5.513333,5.460000,411.000000,5.480000,899200
19630221,5.480000,5.480000,5.413333,410.249969,5.470000,840000
19630225,5.466667,5.466667,5.386667,404.000000,5.386667,603200
19630226,5.386667,5.456666,5.370000,406.749939,5.423333,808000
19630227,5.423333,5.455000,5.400000,405.250000,5.403333,435200
19630228,5.403333,5.406667,5.320000,399.750000,5.330000,1120000
19630301,5.330000,5.380000,5.296667,397.250000,5.296667,1024000
19630304,5.333333,5.393333,5.333333,403.500031,5.380000,747200
19630305,5.380000,5.380000,5.353333,401.750000,5.356667,456000
19630306,5.356667,5.398334,5.336667,404.875031,5.398334,419200
19630307,5.420000,5.463333,5.420000,408.750000,5.450000,720000
19630308,5.450000,5.463333,5.426667,408.500000,5.446667,395200
19630311,5.446667,5.476666,5.440000,408.249969,5.443333,483200
19630312,5.443333,5.463333,5.430000,408.000031,5.440000,347200
19630313,5.440000,5.470000,5.440000,408.750000,5.450000,456000
19630314,5.450000,5.513333,5.433333,410.000000,5.466667,587200
19630315,5.466667,5.516667,5.446667,413.250000,5.510000,507200
19630318,5.510000,5.540000,5.456666,409.499969,5.460000,459200
19630319,5.460000,5.480000,5.446667,410.000000,5.466667,408000
19630320,5.473333,5.536667,5.473333,414.000000,5.520000,491200
19630321,5.520000,5.533333,5.480000,411.250000,5.483333,792000
19630322,5.483333,5.530000,5.480000,414.250031,5.523334,424000
19630325,5.523334,5.540000,5.513333,413.500000,5.513333,480000
19630326,5.520000,5.573333,5.520000,416.250000,5.550000,808000
19630327,5.570000,5.613333,5.570000,421.000000,5.613333,843200
19630328,5.613333,5.643333,5.600000,420.750000,5.610000,819200
19630329,5.610000,5.630000,5.600000,421.000000,5.613333,480000
19630401,5.613333,5.623333,5.603333,421.000000,5.613333,675200
19630402,5.613333,5.630000,5.566667,417.500000,5.566667,555200
19630403,5.573333,5.636667,5.573333,422.250031,5.630000,515200
19630404,5.666667,5.731667,5.666667,428.875000,5.718333,1296000
19630405,5.730000,5.893333,5.730000,442.000000,5.893333,1595200
19630408,5.930000,6.010000,5.930000,449.624969,5.995000,1587200
19630409,5.995000,6.006667,5.906667,444.750000,5.930000,1235200
19630410,5.930000,5.943333,5.826667,442.375031,5.898334,928000
19630411,5.898334,5.993333,5.870000,446.250000,5.950000,1275200
19630415,5.950000,5.986667,5.906667,446.000000,5.946667,827200
19630416,5.946667,5.963333,5.903333,442.750000,5.903333,648000
19630417,5.903333,5.916667,5.860000,440.500000,5.873333,480000
19630418,5.873333,5.920000,5.873333,440.500000,5.873333,288000
19630419,5.906667,6.000000,5.906667,450.000000,6.000000,760000
19630422,6.040000,6.123333,6.040000,457.000000,6.093333,1128000
19630423,6.093333,6.146667,6.073333,461.000000,6.146667,840000
19630424,6.156667,6.220000,6.156667,462.500000,6.166667,851200
19630425,6.166667,6.200000,6.133333,464.625000,6.195000,696000
19630426,6.195000,6.266667,6.166667,470.000000,6.266667,635200
19630429,6.266667,6.326667,6.220000,468.500000,6.246666,520000
19630430,6.246666,6.280000,6.160000,463.750000,6.183333,867200
19630501,6.183333,6.246666,6.163333,465.000000,6.200000,600000
19630502,6.203333,6.256667,6.203333,468.750000,6.250000,363200
19630503,6.250000,6.251667,6.206666,465.500000,6.206666,304000
19630506,6.196667,6.196667,6.110000,458.250000,6.110000,587200
19630507,6.110000,6.163333,6.100000,460.281219,6.137083,539200
19630508,6.150000,6.266667,6.150000,470.000000,6.266667,736000
19630509,6.266667,6.340000,6.266667,470.500031,6.273334,1120000
19630510,6.273334,6.333333,6.236667,475.000000,6.333333,467200
19630513,6.330000,6.330000,6.270000,471.250000,6.283333,376000
19630514,6.283333,6.300000,6.253334,470.500031,6.273334,448000
19630515,6.273334,6.310000,6.273334,472.000000,6.293334,520000
19630516,6.293334,6.320000,6.253334,470.000000,6.266667,448000
19630517,6.266667,6.326667,6.216667,466.999969,6.226666,456000
19630520,6.226666,6.246666,6.170000,462.750000,6.170000,432000
19630521,6.170000,6.226666,6.160000,466.999969,6.226666,515200
19630522,6.226666,6.320000,6.206666,466.000000,6.213333,336000
19630523,6.213333,6.240000,6.193333,464.499969,6.193333,328000
19630524,6.193333,6.230000,6.160000,462.999939,6.173333,288000
19630527,6.166667,6.166667,6.106667,458.000000,6.106667,456000
19630528,6.130000,6.183333,6.130000,460.000000,6.133333,448000
19630529,6.173333,6.266667,6.173333,470.000000,6.266667,552000
19630531,6.293334,6.380000,6.293334,477.250000,6.363333,1067200
19630603,6.363333,6.383333,6.310000,473.249969,6.310000,843200
19630604,6.310000,6.363333,6.293334,474.000000,6.320000,579200
19630605,6.320000,6.346667,6.260000,470.000000,6.266667,491200
19630606,6.266667,6.293334,6.240000,470.000000,6.266667,288000
19630607,6.266667,6.273334,6.236667,468.250000,6.243333,360000
19630610,6.243333,6.243333,6.160000,462.250031,6.163333,659200
19630611,6.173333,6.236667,6.173333,465.000000,6.200000,275200
19630612,6.200000,6.260000,6.173333,468.250000,6.243333,552000
19630613,6.243333,6.320000,6.160000,463.500000,6.180000,448000
19630614,6.180000,6.210000,6.160000,463.250000,6.176667,336000
19630617,6.176667,6.180000,6.113333,459.250000,6.123333,424000
19630618,6.123333,6.180000,6.113333,458.500000,6.113333,528000
19630619,6.113333,6.130000,6.086667,457.000000,6.093333,648000
19630620,6.093333,6.093333,6.003334,454.750031,6.063334,1179200
19630621,6.066667,6.090000,6.066667,455.500000,6.073333,544000
19630624,6.073333,6.096667,5.986667,449.000000,5.986667,779200
19630625,5.986667,6.060000,5.946667,446.750000,5.956666,672000
19630626,5.956666,5.960000,5.850000,438.750000,5.850000,1240000
19630627,5.850000,5.896667,5.760000,434.250031,5.790000,1360000
19630628,5.806667,5.843333,5.806667,436.250000,5.816667,648000
19630701,5.816667,5.816667,5.680000,426.499969,5.686666,1488000
19630702,5.713333,5.846667,5.713333,438.500000,5.846667,1168000
19630703,5.856667,5.906667,5.856667,441.750000,5.890000,1024000
19630705,5.896667,5.933333,5.896667,445.000000,5.933333,448000
19630708,5.920000,5.920000,5.806667,436.000031,5.813334,600000
19630709,5.813334,5.910000,5.790000,440.875000,5.878334,648000
19630710,5.866667,5.866667,5.803333,437.000061,5.826667,640000
19630711,5.826667,5.866667,5.786667,434.000000,5.786667,611200
19630712,5.786667,5.820000,5.753334,431.500000,5.753334,568000
19630715,5.753334,5.786667,5.721667,432.500000,5.766667,808000
19630716,5.766667,5.810000,5.763333,435.250000,5.803333,792000
19630717,5.803333,5.860000,5.756667,433.000031,5.773334,808000
19630718,5.773334,5.796667,5.726666,429.499969,5.726666,904000
19630719,5.726666,5.740000,5.706666,429.250000,5.723333,707200
19630722,5.723333,5.740000,5.686666,428.000000,5.706666,600000
19630723,5.706666,5.766667,5.690000,426.750031,5.690000,840000
19630724,5.690000,5.746666,5.670000,428.500000,5.713333,627200
19630725,5.713333,5.760000,5.713333,428.999969,5.720000,544000
19630726,5.720000,5.760000,5.720000,431.500000,5.753334,387200
19630729,5.760000,5.780000,5.760000,433.000031,5.773334,328000
19630730,5.803333,5.906667,5.803333,443.000000,5.906667,1083200
19630731,5.906667,5.973333,5.793334,434.500000,5.793334,1139200
19630801,5.793334,5.830000,5.733333,435.000000,5.800000,976000
19630802,5.800000,5.826667,5.760000,432.000000,5.760000,360000
19630805,5.760000,5.836667,5.753334,437.749969,5.836667,400000
19630806,5.836667,5.893333,5.816667,441.750000,5.890000,816000
19630807,5.890000,5.890000,5.828333,437.125000,5.828333,528000
19630808,5.828333,5.886667,5.793334,439.000000,5.853333,507200
19630809,5.853333,5.926667,5.846667,443.500031,5.913333,672000
19630812,5.933333,5.966667,5.933333,445.500031,5.940000,816000
19630813,5.953333,6.060000,5.953333,454.250031,6.056667,1416000
19630814,6.056667,6.126667,6.006667,457.000000,6.093333,1320000
19630815,6.093333,6.120000,6.053333,454.000000,6.053333,875200
19630816,6.053333,6.093333,6.033333,452.500000,6.033333,432000
19630819,6.033333,6.066667,6.026667,452.000000,6.026667,304000
19630820,6.026667,6.053333,5.953333,446.500000,5.953333,480000
19630821,5.963333,6.000000,5.963333,448.750000,5.983333,280000
19630822,5.983333,6.033333,5.966667,452.500000,6.033333,491200
19630823,6.033333,6.053333,5.973333,448.500000,5.980000,435200
19630826,5.993333,6.023334,5.993333,450.000000,6.000000,371200
19630827,6.000000,6.006667,5.893333,442.000000,5.893333,555200
19630828,5.893333,5.973333,5.893333,443.500031,5.913333,627200
19630829,5.913333,5.960000,5.900000,442.500000,5.900000,544000
19630830,5.900000,5.933333,5.860000,444.750000,5.930000,672000
19630903,5.938334,6.023334,5.938334,447.500000,5.966667,816000
19630904,5.973333,6.026667,5.973333,448.000000,5.973333,867200
19630905,5.973333,6.026667,5.960000,450.500000,6.006667,576000
19630906,6.020000,6.166667,6.020000,458.500000,6.113333,1899200
19630909,6.113333,6.166667,6.066667,456.499969,6.086667,899200
19630910,6.086667,6.146667,6.086667,458.000000,6.106667,760000
19630911,6.106667,6.153333,6.093333,457.000000,6.093333,880000
19630912,6.093333,6.113333,6.060000,456.499969,6.086667,539200
19630913,6.086667,6.140000,6.073333,455.500000,6.073333,603200
